"spec","cond","pH","rep","day","count","dilution","cfus","measured.pH","class"
"135E","alone",5,3,21,224,-4,22400000,6.48,"fungi"
"135E","BC9",5,3,21,485,-4,48500000,6.54,"fungi"
"135E","BC10",5,3,21,394,-4,39400000,6.63,"fungi"
"135E","JB5",5,3,21,159,-4,15900000,7.19,"fungi"
"135E","JB7",5,3,21,238,-4,23800000,7.28,"fungi"
"135E","JBC",5,3,21,4,-1,400,7.27,"fungi"
"135E","JB370",5,3,21,69,-4,6900000,7.23,"fungi"
"135E","community",5,3,21,0,0,0,7.31,"fungi"
"JBC","alone",5,3,21,70,-5,7e+07,7.17,"fungi"
"JBC","BC9",5,3,21,79,-5,7.9e+07,7.27,"fungi"
"JBC","BC10",5,3,21,47,-5,4.7e+07,7.39,"fungi"
"JBC","JB5",5,3,21,67,-5,6.7e+07,7.59,"fungi"
"JBC","JB7",5,3,21,320,-5,3.2e+08,7.31,"fungi"
"JBC","135E",5,3,21,29,-5,2.9e+07,7.27,"fungi"
"JBC","JB370",5,3,21,39,-5,3.9e+07,7.41,"fungi"
"JBC","community",5,3,21,35,-5,3.5e+07,7.31,"fungi"
"JB370","alone",5,3,21,117,-4,11700000,6.81,"fungi"
"JB370","BC9",5,3,21,242,-4,24200000,6.82,"fungi"
"JB370","BC10",5,3,21,95,-4,9500000,6.89,"fungi"
"JB370","JB5",5,3,21,93,-4,9300000,6.95,"fungi"
"JB370","JB7",5,3,21,83,-4,8300000,6.83,"fungi"
"JB370","135E",5,3,21,15,-4,1500000,7.23,"fungi"
"JB370","JBC",5,3,21,10,-4,1e+06,7.41,"fungi"
"JB370","community",5,3,21,8,-3,80000,7.31,"fungi"
"BC9","alone",7,3,21,320,-5,3.2e+08,7.46,"bacteria"
"BC9","BC10",7,3,21,45,-5,4.5e+07,7.48,"bacteria"
"BC9","JB5",7,3,21,56,-5,5.6e+07,7.64,"bacteria"
"BC9","JB7",7,3,21,51,-5,5.1e+07,7.67,"bacteria"
"BC9","135E",7,3,21,350,-5,3.5e+08,7.38,"bacteria"
"BC9","JBC",7,3,21,208,-5,2.08e+08,7.58,"bacteria"
"BC9","JB370",7,3,21,234,-5,2.34e+08,7.69,"bacteria"
"BC9","community",7,3,21,47,-5,4.7e+07,7.52,"bacteria"
"BC10","alone",7,3,21,124,-5,1.24e+08,7.56,"bacteria"
"BC10","BC9",7,3,21,336,-5,3.36e+08,7.48,"bacteria"
"BC10","JB5",7,3,21,36,-6,3.6e+08,7.75,"bacteria"
"BC10","JB7",7,3,21,41,-6,4.1e+08,7.6,"bacteria"
"BC10","135E",7,3,21,176,-5,1.76e+08,7.49,"bacteria"
"BC10","JBC",7,3,21,101,-5,1.01e+08,7.52,"bacteria"
"BC10","JB370",7,3,21,92,-5,9.2e+07,7.71,"bacteria"
"BC10","community",7,3,21,220,-5,2.2e+08,7.52,"bacteria"
"JB5","alone",7,3,21,33,-7,3.3e+09,7.62,"bacteria"
"JB5","BC9",7,3,21,56,-7,5.6e+09,7.64,"bacteria"
"JB5","BC10",7,3,21,602,-6,6.02e+09,7.75,"bacteria"
"JB5","JB7",7,3,21,269,-6,2.69e+09,7.92,"bacteria"
"JB5","135E",7,3,21,359,-6,3.59e+09,7.87,"bacteria"
"JB5","JBC",7,3,21,90,-5,9e+07,7.58,"bacteria"
"JB5","JB370",7,3,21,106,-6,1.06e+09,7.54,"bacteria"
"JB5","community",7,3,21,27,-6,2.7e+08,7.52,"bacteria"
"JB7","alone",7,3,21,178,-6,1.78e+09,7.9,"bacteria"
"JB7","BC9",7,3,21,277,-6,2.77e+09,7.67,"bacteria"
"JB7","BC10",7,3,21,233,-6,2.33e+09,7.6,"bacteria"
"JB7","JB5",7,3,21,196,-6,1.96e+09,7.92,"bacteria"
"JB7","135E",7,3,21,283,-6,2.83e+09,7.79,"bacteria"
"JB7","JBC",7,3,21,126,-6,1.26e+09,7.45,"bacteria"
"JB7","JB370",7,3,21,167,-6,1.67e+09,7.29,"bacteria"
"JB7","community",7,3,21,40,-6,4e+08,7.52,"bacteria"
"135E","alone",7,3,21,66,-4,6600000,7.07,"fungi"
"135E","BC9",7,3,21,73,-4,7300000,7.38,"fungi"
"135E","BC10",7,3,21,58,-4,5800000,7.49,"fungi"
"135E","JB5",7,3,21,116,-4,11600000,7.87,"fungi"
"135E","JB7",7,3,21,124,-4,12400000,7.79,"fungi"
"135E","JBC",7,3,21,0,0,0,7.45,"fungi"
"135E","JB370",7,3,21,233,-3,2330000,7.48,"fungi"
"135E","community",7,3,21,0,0,0,7.52,"fungi"
"JBC","alone",7,3,21,112,-5,1.12e+08,7.5,"fungi"
"JBC","BC9",7,3,21,41,-5,4.1e+07,7.58,"fungi"
"JBC","BC10",7,3,21,58,-5,5.8e+07,7.52,"fungi"
"JBC","JB5",7,3,21,59,-5,5.9e+07,7.58,"fungi"
"JBC","JB7",7,3,21,50,-5,5e+07,7.45,"fungi"
"JBC","135E",7,3,21,52,-5,5.2e+07,7.45,"fungi"
"JBC","JB370",7,3,21,99,-5,9.9e+07,7.35,"fungi"
"JBC","community",7,3,21,62,-5,6.2e+07,7.52,"fungi"
"JB370","alone",7,3,21,83,-3,830000,7.4,"fungi"
"JB370","BC9",7,3,21,22,-3,220000,7.69,"fungi"
"JB370","BC10",7,3,21,24,-3,240000,7.71,"fungi"
"JB370","JB5",7,3,21,113,-3,1130000,7.54,"fungi"
"JB370","JB7",7,3,21,168,-3,1680000,7.29,"fungi"
"JB370","135E",7,3,21,81,-3,810000,7.48,"fungi"
"JB370","JBC",7,3,21,110,0,1100,7.35,"fungi"
"BC9","alone",5,4,0,0,0,373,5.86,"bacteria"
"BC9","BC10",5,4,0,0,0,373,5.86,"bacteria"
"BC9","JB5",5,4,0,0,0,373,5.86,"bacteria"
"BC9","JB7",5,4,0,0,0,373,5.86,"bacteria"
"BC9","135E",5,4,0,0,0,373,5.86,"bacteria"
"BC9","JBC",5,4,0,0,0,373,5.86,"bacteria"
"BC9","JB370",5,4,0,0,0,373,5.86,"bacteria"
"BC9","community",5,4,0,0,0,373,5.86,"bacteria"
"BC10","alone",5,4,0,0,0,289,5.86,"bacteria"
"BC10","BC9",5,4,0,0,0,289,5.86,"bacteria"
"BC10","JB5",5,4,0,0,0,289,5.86,"bacteria"
"BC10","JB7",5,4,0,0,0,289,5.86,"bacteria"
"BC10","135E",5,4,0,0,0,289,5.86,"bacteria"
"BC10","JBC",5,4,0,0,0,289,5.86,"bacteria"
"BC10","JB370",5,4,0,0,0,289,5.86,"bacteria"
"BC10","community",5,4,0,0,0,289,5.86,"bacteria"
"JB5","alone",5,4,0,0,0,314,5.86,"bacteria"
"JB5","BC9",5,4,0,0,0,314,5.86,"bacteria"
"JB5","BC10",5,4,0,0,0,314,5.86,"bacteria"
"JB5","JB7",5,4,0,0,0,314,5.86,"bacteria"
"JB5","135E",5,4,0,0,0,314,5.86,"bacteria"
"JB5","JBC",5,4,0,0,0,314,5.86,"bacteria"
"JB5","JB370",5,4,0,0,0,314,5.86,"bacteria"
"JB5","community",5,4,0,0,0,314,5.86,"bacteria"
"JB7","alone",5,4,0,0,0,227,5.86,"bacteria"
"JB7","BC9",5,4,0,0,0,227,5.86,"bacteria"
"JB7","BC10",5,4,0,0,0,227,5.86,"bacteria"
"JB7","JB5",5,4,0,0,0,227,5.86,"bacteria"
"JB7","135E",5,4,0,0,0,227,5.86,"bacteria"
"JB7","JBC",5,4,0,0,0,227,5.86,"bacteria"
"JB7","JB370",5,4,0,0,0,227,5.86,"bacteria"
"JB7","community",5,4,0,0,0,227,5.86,"bacteria"
"135E","alone",5,4,0,0,0,2240,5.86,"fungi"
"135E","BC9",5,4,0,0,0,2240,5.86,"fungi"
"135E","BC10",5,4,0,0,0,2240,5.86,"fungi"
"135E","JB5",5,4,0,0,0,2240,5.86,"fungi"
"135E","JB7",5,4,0,0,0,2240,5.86,"fungi"
"135E","JBC",5,4,0,0,0,2240,5.86,"fungi"
"135E","JB370",5,4,0,0,0,2240,5.86,"fungi"
"135E","community",5,4,0,0,0,2240,5.86,"fungi"
"JBC","alone",5,4,0,0,0,558,5.86,"fungi"
"JBC","BC9",5,4,0,0,0,558,5.86,"fungi"
"JBC","BC10",5,4,0,0,0,558,5.86,"fungi"
"JBC","JB5",5,4,0,0,0,558,5.86,"fungi"
"JBC","JB7",5,4,0,0,0,558,5.86,"fungi"
"JBC","135E",5,4,0,0,0,558,5.86,"fungi"
"JBC","JB370",5,4,0,0,0,558,5.86,"fungi"
"JBC","community",5,4,0,0,0,558,5.86,"fungi"
"JB370","alone",5,4,0,0,0,751,5.86,"fungi"
"JB370","BC9",5,4,0,0,0,751,5.86,"fungi"
"JB370","BC10",5,4,0,0,0,751,5.86,"fungi"
"JB370","JB5",5,4,0,0,0,751,5.86,"fungi"
"JB370","JB7",5,4,0,0,0,751,5.86,"fungi"
"JB370","135E",5,4,0,0,0,751,5.86,"fungi"
"JB370","JBC",5,4,0,0,0,751,5.86,"fungi"
"JB370","community",5,4,0,0,0,751,5.86,"fungi"
"BC9","alone",7,4,0,0,0,373,7.1,"bacteria"
"BC9","BC10",7,4,0,0,0,373,7.1,"bacteria"
"BC9","JB5",7,4,0,0,0,373,7.1,"bacteria"
"BC9","JB7",7,4,0,0,0,373,7.1,"bacteria"
"BC9","135E",7,4,0,0,0,373,7.1,"bacteria"
"BC9","JBC",7,4,0,0,0,373,7.1,"bacteria"
"BC9","JB370",7,4,0,0,0,373,7.1,"bacteria"
"BC9","community",7,4,0,0,0,373,7.1,"bacteria"
"BC10","alone",7,4,0,0,0,289,7.1,"bacteria"
"BC10","BC9",7,4,0,0,0,289,7.1,"bacteria"
"BC10","JB5",7,4,0,0,0,289,7.1,"bacteria"
"BC10","JB7",7,4,0,0,0,289,7.1,"bacteria"
"BC10","135E",7,4,0,0,0,289,7.1,"bacteria"
"BC10","JBC",7,4,0,0,0,289,7.1,"bacteria"
"BC10","JB370",7,4,0,0,0,289,7.1,"bacteria"
"BC10","community",7,4,0,0,0,289,7.1,"bacteria"
"JB5","alone",7,4,0,0,0,314,7.1,"bacteria"
"JB5","BC9",7,4,0,0,0,314,7.1,"bacteria"
"JB5","BC10",7,4,0,0,0,314,7.1,"bacteria"
"JB5","JB7",7,4,0,0,0,314,7.1,"bacteria"
"JB5","135E",7,4,0,0,0,314,7.1,"bacteria"
"JB5","JBC",7,4,0,0,0,314,7.1,"bacteria"
"JB5","JB370",7,4,0,0,0,314,7.1,"bacteria"
"JB5","community",7,4,0,0,0,314,7.1,"bacteria"
"JB7","alone",7,4,0,0,0,227,7.1,"bacteria"
"JB7","BC9",7,4,0,0,0,227,7.1,"bacteria"
"JB7","BC10",7,4,0,0,0,227,7.1,"bacteria"
"JB7","JB5",7,4,0,0,0,227,7.1,"bacteria"
"JB7","135E",7,4,0,0,0,227,7.1,"bacteria"
"JB7","JBC",7,4,0,0,0,227,7.1,"bacteria"
"JB7","JB370",7,4,0,0,0,227,7.1,"bacteria"
"JB7","community",7,4,0,0,0,227,7.1,"bacteria"
"135E","alone",7,4,0,0,0,1270,7.1,"fungi"
"135E","BC9",7,4,0,0,0,1270,7.1,"fungi"
"135E","BC10",7,4,0,0,0,1270,7.1,"fungi"
"135E","JB5",7,4,0,0,0,1270,7.1,"fungi"
"135E","JB7",7,4,0,0,0,1270,7.1,"fungi"
"135E","JBC",7,4,0,0,0,1270,7.1,"fungi"
"135E","JB370",7,4,0,0,0,1270,7.1,"fungi"
"135E","community",7,4,0,0,0,1270,7.1,"fungi"
"JBC","alone",7,4,0,0,0,300,7.1,"fungi"
"JBC","BC9",7,4,0,0,0,300,7.1,"fungi"
"JBC","BC10",7,4,0,0,0,300,7.1,"fungi"
"JBC","JB5",7,4,0,0,0,300,7.1,"fungi"
"JBC","JB7",7,4,0,0,0,300,7.1,"fungi"
"JBC","135E",7,4,0,0,0,300,7.1,"fungi"
"JBC","JB370",7,4,0,0,0,300,7.1,"fungi"
"JBC","community",7,4,0,0,0,300,7.1,"fungi"
"JB370","alone",7,4,0,0,0,476,7.1,"fungi"
"JB370","BC9",7,4,0,0,0,476,7.1,"fungi"
"JB370","BC10",7,4,0,0,0,476,7.1,"fungi"
"JB370","JB5",7,4,0,0,0,476,7.1,"fungi"
"JB370","JB7",7,4,0,0,0,476,7.1,"fungi"
"JB370","135E",7,4,0,0,0,476,7.1,"fungi"
"JB370","JBC",7,4,0,0,0,476,7.1,"fungi"
"JB370","community",7,4,0,0,0,476,7.1,"fungi"
"BC9","alone",5,4,3,58,-3,580000,5.82,"bacteria"
"BC9","BC10",5,4,3,7,-3,70000,6.02,"bacteria"
"BC9","JB5",5,4,3,25,-3,250000,6.02,"bacteria"
"BC9","JB7",5,4,3,29,-3,290000,6.07,"bacteria"
"BC9","135E",5,4,3,91,-4,9100000,6.59,"bacteria"
"BC9","JBC",5,4,3,238,-4,23800000,6.18,"bacteria"
"BC9","JB370",5,4,3,31,-4,3100000,5.97,"bacteria"
"BC9","community",5,4,3,109,-4,10900000,6.66,"bacteria"
"BC10","alone",5,4,3,66,-5,6.6e+07,5.93,"bacteria"
"BC10","BC9",5,4,3,49,-5,4.9e+07,6.02,"bacteria"
"BC10","JB5",5,4,3,35,-5,3.5e+07,6.04,"bacteria"
"BC10","JB7",5,4,3,44,-5,4.4e+07,6.12,"bacteria"
"BC10","135E",5,4,3,357,-4,35700000,6.58,"bacteria"
"BC10","JBC",5,4,3,131,-5,1.31e+08,6.19,"bacteria"
"BC10","JB370",5,4,3,77,-5,7.7e+07,6.05,"bacteria"
"BC10","community",5,4,3,27,-5,2.7e+07,6.66,"bacteria"
"JB5","alone",5,4,3,11,0,110,5.93,"bacteria"
"JB5","BC9",5,4,3,6,-1,600,6.02,"bacteria"
"JB5","BC10",5,4,3,6,-1,600,6.04,"bacteria"
"JB5","JB7",5,4,3,55,0,550,6.09,"bacteria"
"JB5","JBC",5,4,3,92,0,920,6.11,"bacteria"
"JB5","JB370",5,4,3,43,0,430,5.99,"bacteria"
"JB5","community",5,4,3,41,-3,410000,6.66,"bacteria"
"JB7","alone",5,4,3,2,0,20,5.94,"bacteria"
"JB7","BC9",5,4,3,6,-1,600,6.07,"bacteria"
"JB7","JB5",5,4,3,14,0,140,6.09,"bacteria"
"JB7","135E",5,4,3,36,-2,36000,6.74,"bacteria"
"JB7","JBC",5,4,3,14,0,140,6.13,"bacteria"
"JB7","JB370",5,4,3,4,-1,400,5.97,"bacteria"
"JB7","community",5,4,3,4,-3,40000,6.66,"bacteria"
"135E","alone",5,4,3,192,-4,19200000,6.8,"fungi"
"135E","BC9",5,4,3,139,-4,13900000,6.59,"fungi"
"135E","BC10",5,4,3,151,-4,15100000,6.58,"fungi"
"135E","JB5",5,4,3,148,-4,14800000,6.65,"fungi"
"135E","JB7",5,4,3,96,-4,9600000,6.74,"fungi"
"135E","JBC",5,4,3,173,-4,17300000,6.66,"fungi"
"135E","JB370",5,4,3,162,-4,16200000,6.63,"fungi"
"135E","community",5,4,3,152,-4,15200000,6.66,"fungi"
"JBC","alone",5,4,3,79,-1,7900,6.12,"fungi"
"JBC","BC9",5,4,3,37,-1,3700,6.18,"fungi"
"JBC","BC10",5,4,3,44,-1,4400,6.19,"fungi"
"JBC","JB5",5,4,3,32,-1,3200,6.11,"fungi"
"JBC","JB7",5,4,3,51,-1,5100,6.13,"fungi"
"JBC","135E",5,4,3,21,0,210,6.66,"fungi"
"JBC","JB370",5,4,3,47,-1,4700,6.11,"fungi"
"JBC","community",5,4,3,19,0,190,6.66,"fungi"
"JB370","alone",5,4,3,74,0,740,5.95,"fungi"
"JB370","BC9",5,4,3,103,0,1030,5.97,"fungi"
"JB370","BC10",5,4,3,28,0,280,6.05,"fungi"
"JB370","JB5",5,4,3,108,0,1080,5.99,"fungi"
"JB370","JB7",5,4,3,102,0,1020,5.97,"fungi"
"JB370","135E",5,4,3,3,-1,300,6.63,"fungi"
"JB370","JBC",5,4,3,1,-1,100,6.11,"fungi"
"JB370","community",5,4,3,22,0,220,6.66,"fungi"
"BC9","alone",7,4,3,93,-5,9.3e+07,7.21,"bacteria"
"BC9","BC10",7,4,3,49,-5,4.9e+07,7.31,"bacteria"
"BC9","JB5",7,4,3,154,-5,1.54e+08,7.29,"bacteria"
"BC9","JB7",7,4,3,96,-5,9.6e+07,7.29,"bacteria"
"BC9","135E",7,4,3,28,-5,2.8e+07,7.28,"bacteria"
"BC9","JBC",7,4,3,62,-6,6.2e+08,7.37,"bacteria"
"BC9","JB370",7,4,3,227,-5,2.27e+08,7.42,"bacteria"
"BC9","community",7,4,3,50,-5,5e+07,7.39,"bacteria"
"BC10","alone",7,4,3,131,-5,1.31e+08,7.26,"bacteria"
"BC10","BC9",7,4,3,493,-5,4.93e+08,7.31,"bacteria"
"BC10","JB5",7,4,3,109,-5,1.09e+08,7.35,"bacteria"
"BC10","JB7",7,4,3,158,-5,1.58e+08,7.36,"bacteria"
"BC10","135E",7,4,3,125,-5,1.25e+08,7.43,"bacteria"
"BC10","JBC",7,4,3,36,-6,3.6e+08,7.39,"bacteria"
"BC10","JB370",7,4,3,117,-5,1.17e+08,7.42,"bacteria"
"BC10","community",7,4,3,115,-5,1.15e+08,7.39,"bacteria"
"JB5","alone",7,4,3,18,-4,1800000,7.34,"bacteria"
"JB5","BC9",7,4,3,22,-3,220000,7.29,"bacteria"
"JB5","BC10",7,4,3,19,-3,190000,7.35,"bacteria"
"JB5","JB7",7,4,3,49,-4,4900000,7.43,"bacteria"
"JB5","135E",7,4,3,46,-3,460000,7.36,"bacteria"
"JB5","JBC",7,4,3,68,-4,6800000,7.43,"bacteria"
"JB5","JB370",7,4,3,156,-4,15600000,7.46,"bacteria"
"JB5","community",7,4,3,72,-4,7200000,7.39,"bacteria"
"JB7","alone",7,4,3,27,-4,2700000,7.34,"bacteria"
"JB7","BC9",7,4,3,20,-4,2e+06,7.29,"bacteria"
"JB7","BC10",7,4,3,79,-3,790000,7.36,"bacteria"
"JB7","JB5",7,4,3,89,-4,8900000,7.43,"bacteria"
"JB7","135E",7,4,3,42,-4,4200000,7.36,"bacteria"
"JB7","JBC",7,4,3,175,-4,17500000,7.42,"bacteria"
"JB7","JB370",7,4,3,41,-5,4.1e+07,7.44,"bacteria"
"JB7","community",7,4,3,108,-4,10800000,7.39,"bacteria"
"135E","alone",7,4,3,185,-3,1850000,7.38,"fungi"
"135E","BC9",7,4,3,18,-4,1800000,7.28,"fungi"
"135E","BC10",7,4,3,193,-3,1930000,7.43,"fungi"
"135E","JB5",7,4,3,150,-3,1500000,7.36,"fungi"
"135E","JB7",7,4,3,159,-3,1590000,7.36,"fungi"
"135E","JBC",7,4,3,281,-3,2810000,7.39,"fungi"
"135E","JB370",7,4,3,117,-3,1170000,7.42,"fungi"
"135E","community",7,4,3,316,-3,3160000,7.39,"fungi"
"JBC","alone",7,4,3,31,-1,3100,7.39,"fungi"
"JBC","BC9",7,4,3,14,-1,1400,7.37,"fungi"
"JBC","BC10",7,4,3,19,-1,1900,7.39,"fungi"
"JBC","JB5",7,4,3,21,-1,2100,7.43,"fungi"
"JBC","JB7",7,4,3,17,-1,1700,7.42,"fungi"
"JBC","135E",7,4,3,18,-1,1800,7.39,"fungi"
"JBC","JB370",7,4,3,25,-1,2500,7.41,"fungi"
"JBC","community",7,4,3,30,0,300,7.39,"fungi"
"JB370","alone",7,4,3,121,0,1210,7.44,"fungi"
"JB370","BC9",7,4,3,97,0,970,7.42,"fungi"
"JB370","BC10",7,4,3,42,0,420,7.42,"fungi"
"JB370","JB5",7,4,3,109,0,1090,7.46,"fungi"
"JB370","JB7",7,4,3,77,0,770,7.44,"fungi"
"JB370","135E",7,4,3,3,0,30,7.42,"fungi"
"JB370","JBC",7,4,3,26,0,260,7.41,"fungi"
"JB370","community",7,4,3,17,0,170,7.39,"fungi"
"BC9","alone",5,4,10,269,-4,26900000,6.3,"bacteria"
"BC9","BC10",5,4,10,42,-4,4200000,6.81,"bacteria"
"BC9","JB5",5,4,10,227,-4,22700000,6.37,"bacteria"
"BC9","JB7",5,4,10,204,-4,20400000,6.33,"bacteria"
"BC9","135E",5,4,10,100,-5,1e+08,7.09,"bacteria"
"BC9","JBC",5,4,10,59,-4,5900000,7.05,"bacteria"
"BC9","JB370",5,4,10,337,-5,3.37e+08,7.67,"bacteria"
"BC9","community",5,4,10,14,-4,1400000,6.76,"bacteria"
"BC10","alone",5,4,10,43,-5,4.3e+07,6.75,"bacteria"
"BC10","BC9",5,4,10,153,-5,1.53e+08,6.81,"bacteria"
"BC10","JB5",5,4,10,102,-5,1.02e+08,6.85,"bacteria"
"BC10","JB7",5,4,10,56,-5,5.6e+07,6.85,"bacteria"
"BC10","JBC",5,4,10,23,-5,2.3e+07,6.98,"bacteria"
"BC10","JB370",5,4,10,255,-5,2.55e+08,7.68,"bacteria"
"BC10","community",5,4,10,168,-4,16800000,6.76,"bacteria"
"JB5","alone",5,4,10,78,-1,7800,6.31,"bacteria"
"JB5","BC9",5,4,10,11,-1,1100,6.37,"bacteria"
"JB5","BC10",5,4,10,79,-4,7900000,6.85,"bacteria"
"JB5","JB7",5,4,10,75,-1,7500,6.34,"bacteria"
"JB5","135E",5,4,10,84,-6,8.4e+08,7.4,"bacteria"
"JB5","JBC",5,4,10,0,0,0,6.98,"bacteria"
"JB5","JB370",5,4,10,287,-4,28700000,7.21,"bacteria"
"JB5","community",5,4,10,79,-4,7900000,6.76,"bacteria"
"JB7","alone",5,4,10,10,0,100,6.31,"bacteria"
"JB7","BC10",5,4,10,37,-4,3700000,6.85,"bacteria"
"JB7","JB5",5,4,10,11,0,110,6.34,"bacteria"
"JB7","135E",5,4,10,155,-6,1.55e+09,7.21,"bacteria"
"JB7","JBC",5,4,10,85,0,850,7.08,"bacteria"
"JB7","JB370",5,4,10,46,-3,460000,7.27,"bacteria"
"JB7","community",5,4,10,6,-4,6e+05,6.76,"bacteria"
"135E","alone",5,4,10,116,-4,11600000,7.18,"fungi"
"135E","BC9",5,4,10,130,-4,1.3e+07,7.09,"fungi"
"135E","BC10",5,4,10,169,-4,16900000,7.15,"fungi"
"135E","JB5",5,4,10,146,-4,14600000,7.4,"fungi"
"135E","JB7",5,4,10,199,-4,19900000,7.21,"fungi"
"135E","JBC",5,4,10,72,-3,720000,6.63,"fungi"
"135E","JB370",5,4,10,142,-4,14200000,7.65,"fungi"
"135E","community",5,4,10,117,-3,1170000,6.76,"fungi"
"JBC","alone",5,4,10,57,-5,5.7e+07,7.1,"fungi"
"JBC","BC9",5,4,10,35,-5,3.5e+07,7.05,"fungi"
"JBC","BC10",5,4,10,43,-5,4.3e+07,6.98,"fungi"
"JBC","JB5",5,4,10,59,-5,5.9e+07,6.98,"fungi"
"JBC","JB7",5,4,10,46,-5,4.6e+07,7.08,"fungi"
"JBC","135E",5,4,10,18,-5,1.8e+07,6.63,"fungi"
"JBC","JB370",5,4,10,31,-5,3.1e+07,7.12,"fungi"
"JBC","community",5,4,10,20,-5,2e+07,6.76,"fungi"
"JB370","alone",5,4,10,73,-3,730000,7.48,"fungi"
"JB370","BC9",5,4,10,80,-3,8e+05,7.67,"fungi"
"JB370","BC10",5,4,10,28,-4,2800000,7.68,"fungi"
"JB370","JB5",5,4,10,47,-3,470000,7.21,"fungi"
"JB370","JB7",5,4,10,76,-3,760000,7.27,"fungi"
"JB370","135E",5,4,10,3,-4,3e+05,7.65,"fungi"
"JB370","JBC",5,4,10,24,0,240,7.12,"fungi"
"JB370","community",5,4,10,92,0,920,6.76,"fungi"
"BC9","alone",7,4,10,260,-5,2.6e+08,7.86,"bacteria"
"BC9","BC10",7,4,10,29,-5,2.9e+07,7.77,"bacteria"
"BC9","JB5",7,4,10,200,-5,2e+08,7.92,"bacteria"
"BC9","JB7",7,4,10,222,-5,2.22e+08,7.89,"bacteria"
"BC9","135E",7,4,10,125,-5,1.25e+08,8,"bacteria"
"BC9","JB370",7,4,10,95,-5,9.5e+07,8.19,"bacteria"
"BC9","community",7,4,10,45,-5,4.5e+07,7.02,"bacteria"
"BC10","alone",7,4,10,149,-5,1.49e+08,7.76,"bacteria"
"BC10","BC9",7,4,10,199,-5,1.99e+08,7.77,"bacteria"
"BC10","JB5",7,4,10,213,-5,2.13e+08,7.99,"bacteria"
"BC10","JB7",7,4,10,127,-5,1.27e+08,7.97,"bacteria"
"BC10","135E",7,4,10,150,-5,1.5e+08,8.05,"bacteria"
"BC10","JBC",7,4,10,15,-6,1.5e+08,7.05,"bacteria"
"BC10","JB370",7,4,10,102,-5,1.02e+08,8.21,"bacteria"
"BC10","community",7,4,10,120,-5,1.2e+08,7.02,"bacteria"
"JB5","alone",7,4,10,106,-6,1.06e+09,7.97,"bacteria"
"JB5","BC9",7,4,10,87,-6,8.7e+08,7.92,"bacteria"
"JB5","BC10",7,4,10,103,-6,1.03e+09,7.99,"bacteria"
"JB5","JB7",7,4,10,42,-6,4.2e+08,8.1,"bacteria"
"JB5","135E",7,4,10,105,-6,1.05e+09,8,"bacteria"
"JB5","JBC",7,4,10,63,-1,6300,7.4,"bacteria"
"JB5","JB370",7,4,10,50,-6,5e+08,8.04,"bacteria"
"JB5","community",7,4,10,29,-5,2.9e+07,7.02,"bacteria"
"JB7","alone",7,4,10,170,-6,1.7e+09,7.89,"bacteria"
"JB7","BC9",7,4,10,109,-6,1.09e+09,7.89,"bacteria"
"JB7","BC10",7,4,10,120,-6,1.2e+09,7.97,"bacteria"
"JB7","JB5",7,4,10,214,-6,2.14e+09,8.1,"bacteria"
"JB7","135E",7,4,10,174,-6,1.74e+09,8.02,"bacteria"
"JB7","JBC",7,4,10,54,-5,5.4e+07,7.26,"bacteria"
"JB7","JB370",7,4,10,108,-6,1.08e+09,8.17,"bacteria"
"JB7","community",7,4,10,50,-5,5e+07,7.02,"bacteria"
"135E","alone",7,4,10,45,-4,4500000,7.63,"fungi"
"135E","BC9",7,4,10,40,-4,4e+06,8,"fungi"
"135E","BC10",7,4,10,58,-4,5800000,8.05,"fungi"
"135E","JB5",7,4,10,89,-4,8900000,8,"fungi"
"135E","JB7",7,4,10,74,-4,7400000,8.02,"fungi"
"135E","JBC",7,4,10,0,0,0,7.47,"fungi"
"135E","JB370",7,4,10,121,-3,1210000,7.93,"fungi"
"135E","community",7,4,10,22,-2,22000,7.02,"fungi"
"JBC","alone",7,4,10,23,-5,2.3e+07,7.35,"fungi"
"JBC","BC9",7,4,10,24,-5,2.4e+07,7.06,"fungi"
"JBC","JB5",7,4,10,50,-5,5e+07,7.4,"fungi"
"JBC","JB7",7,4,10,44,-5,4.4e+07,7.26,"fungi"
"JBC","135E",7,4,10,32,-5,3.2e+07,7.47,"fungi"
"JBC","JB370",7,4,10,49,-5,4.9e+07,7.32,"fungi"
"JBC","community",7,4,10,16,-5,1.6e+07,7.02,"fungi"
"JB370","alone",7,4,10,58,-2,58000,8.04,"fungi"
"JB370","BC9",7,4,10,9,-2,9000,8.19,"fungi"
"JB370","BC10",7,4,10,54,-2,54000,8.21,"fungi"
"JB370","JB5",7,4,10,67,-2,67000,8.04,"fungi"
"JB370","JB7",7,4,10,24,-2,24000,8.17,"fungi"
"JB370","135E",7,4,10,54,-2,54000,7.93,"fungi"
"JB370","JBC",7,4,10,6,0,60,7.32,"fungi"
"JB370","community",7,4,10,6,-1,600,7.02,"fungi"
"BC9","alone",5,4,21,207,-4,20700000,6.52,"bacteria"
"BC9","BC10",5,4,21,55,-4,5500000,7.19,"bacteria"
"BC9","JB5",5,4,21,26,-5,2.6e+07,6.5,"bacteria"
"BC9","JB7",5,4,21,16,-5,1.6e+07,6.56,"bacteria"
"BC9","135E",5,4,21,152,-5,1.52e+08,7.37,"bacteria"
"BC9","JBC",5,4,21,44,-4,4400000,7.9,"bacteria"
